3 16 14 13 2 29 16 14 13 3 1 2 9 1 3 1 14 13 2 29
6 19 23 5 2 6 10 1 10 18 39 4 6 19 2 23 5 2 6 7
34 53 34 13 3 1 2 3 1 4 8 5 4 2 1 4 5 34 53 34
2 4 33 2 2 18 14 13 14 3 2 1 4 6 5 19 2 2 18 6
1 19 2 2 18 4 10 2 5 19 4 2 6 5 2 2 5 22 2 18
18 1 4 19 9 6 2 18 22 6 6 6 2 3 6 2 18 22 6 6
18 16 3 1 4 16 14 2 14 16 29 18 16 3 1 2 1 10 2 9
2 15 3 17 1 9 6 5 6 10 18 1 3 19 2 2 13 3 13 1
4 9 1 2 9 22 2 3 9 6 2 2 1 22 2 29 13 1 2 2
5 2 6 6 5 2 23 7 7 2 11 96 96 96 96 96 96 96 96 96
4 14 1 14 2 4 14 1 4 2 2 9 10 6 10 2 6 10 18 1
10 18 1 22 12 10 9 12 10 19 4 22 12 10 5 12 10 7 22 12
2 2 8 23 5 6 2 5 10 2 26 4 10 2 9 33 2 24 21 96
19 2 2 1 9 1 4 2 6 10 2 18 25 5 6 19 2 2 4 9
7 1 10 2 18 13 1 19 2 3 14 13 3 1 10 2 13 1 2 6
9 6 5 18 23 12 5 12 6 19 40 4 2 9 6 5 23 5 5 2
10 2 1 13 2 1 13 2 2 3 10 2 9 3 2 9 3 2 2 4
23 7 2 8 10 23 7 10 41 2 11 96 96 96 96 96 96 96 96 96
2 1 20 4 2 4 1 2 2 6 20 6 2 23 7 2 2 8 33 2
10 6 23 2 2 8 23 6 4 2 9 6 4 9 2 2 1 22 13 2
14 2 16 14 19 13 18 16 14 19 3 9 1 2 3 1 1 10 13 3
5 6 4 2 2 2 9 13 16 13 2 2 2 1 9 4 9 2 2 1
18 3 1 3 19 2 39 1 22 4 9 4 6 18 5 2 6 9 19 4
8 10 4 30 2 39 4 10 5 2 2 6 23 7 8 10 4 2 6 4
12 5 12 6 19 40 4 2 9 6 5 18 23 12 5 12 6 19 40 4
1 14 19 2 2 3 14 1 14 2 3 14 1 3 2 2 14 10 14 3
2 5 10 4 10 5 10 2 11 10 2 5 22 12 10 6 12 10 4 22
5 22 12 10 4 12 10 3 10 3 10 18 3 10 3 22 12 10 19 13
2 14 10 18 13 3 19 13 16 13 1 2 4 14 3 1 9 10 6 10
7 10 2 5 33 2 7 10 2 4 47 10 2 6 47 5 47 24 21 96
2 3 1 9 4 2 6 5 23 5 2 2 2 2 2 2 6 1 9 1
1 4 19 2 40 4 40 5 2 18 6 12 9 12 19 18 4 12 1 12
57 1 3 16 2 62 69 16 62 2 35 3 36 69 16 35 52 2 62 69
10 2 18 1 3 19 13 1 1 20 9 2 18 6 12 5 12 23 12 19
39 14 13 14 16 2 29 14 16 13 14 16 29 14 2 3 16 16 13 14
16 3 1 2 9 10 6 2 2 1 13 1 2 9 3 9 2 2 1 4
2 2 2 2 2 2 2 2 6 7 23 7 2 2 6 7 5 4 2 2
1 2 3 13 14 2 3 13 14 2 2 1 4 5 2 5 3 12 13 12
8 6 4 6 2 6 4 1 3 14 3 2 1 4 5 5 25 23 5 2
11 2 4 10 4 6 2 4 5 8 23 2 2 5 6 4 1 2 3 13
5 23 6 10 7 10 2 7 10 11 11 13 3 1 10 4 10 2 6 10
8 2 23 5 6 23 5 4 6 5 2 23 7 7 18 8 15 5 17 23
6 5 2 2 23 22 30 23 10 2 5 2 2 6 10 2 6 12 10 6
3 1 2 9 3 2 6 10 2 6 10 2 18 4 9 19 2 31 21 1
5 23 8 7 2 18 9 12 4 12 6 14 19 13 3 1 2 9 6 5
9 4 2 2 6 10 23 20 6 2 5 10 8 10 2 2 7 33 2 28
2 21 4 9 4 2 4 6 5 2 2 14 13 3 2 1 9 4 2 2
5 8 2 7 8 23 21 5 6 5 2 5 10 11 11 18 5 12 6 12
6 4 12 10 9 12 10 19 2 1 10 2 1 20 30 3 2 13 30 1
4 2 1 10 4 2 27 2 6 10 7 2 23 8 7 2 5 22 2 5
19 1 3 13 14 2 16 13 14 21 3 16 13 14 3 2 13 1 3 9
2 13 1 1 13 2 2 3 1 9 4 2 6 4 9 3 2 2 1 10
6 4 9 2 2 1 22 13 2 3 9 6 9 2 2 4 6 5 4 2
9 12 10 4 12 10 6 12 10 4 12 10 9 12 10 6 12 10 1 12
10 16 12 10 19 2 14 20 3 2 31 21 2 18 22 18 13 3 1 19
1 9 4 5 4 2 6 23 6 5 10 14 2 14 1 9 4 9 4 2
2 1 9 2 4 18 9 12 1 12 19 2 2 3 1 9 4 2 6 22
5 2 23 10 18 4 6 19 2 2 2 2 2 2 2 2 2 2 2 5
9 1 4 6 23 39 8 10 7 10 13 3 2 18 22 1 3 13 2 3
2 14 10 1 9 2 4 5 2 4 12 9 12 1 12 4 12 2 2 5
23 5 2 6 23 8 2 2 7 8 23 2 5 6 4 2 2 9 6 23
6 23 5 6 5 2 5 10 11 11 9 4 1 14 2 1 4 5 4 1
2 2 18 18 22 9 4 6 19 2 21 18 18 22 5 4 5 19 2 2
2 9 33 30 2 9 10 6 10 2 2 23 33 30 2 23 10 23 12 5
23 2 6 10 2 1 2 6 5 23 2 2 8 5 8 2 9 4 6 2
5 2 2 9 20 8 8 2 53 8 10 2 7 2 2 2 2 5 20 6
4 10 1 10 4 10 2 2 6 4 9 1 2 3 10 6 10 9 10 3
9 2 1 2 9 2 3 2 2 1 10 2 5 2 5 2 9 2 4 2
1 9 4 6 5 23 2 8 23 5 8 96 96 96 96 96 96 96 96 96
23 10 7 2 2 1 6 5 2 53 23 10 7 2 2 8 41 8 2 5
4 4 12 1 12 2 2 3 3 12 1 12 2 4 12 6 12 4 12 1
10 5 5 2 2 2 2 2 2 5 10 2 2 2 11 96 96 96 96 96
9 2 2 1 10 6 2 2 9 1 3 2 31 21 2 26 13 3 1 2
13 12 10 30 16 12 10 2 14 10 2 2 13 20 3 2 18 1 4 12
5 22 2 6 4 5 2 2 6 22 2 4 9 6 2 23 22 2 5 6
2 2 2 2 2 2 16 43 1 34 39 69 3 2 42 44 37 1 57 3
10 18 13 3 19 2 2 18 1 22 9 19 2 18 1 26 9 6 23 19
17 5 23 2 5 6 4 5 6 23 7 8 2 23 8 23 5 6 25 5
5 19 2 1 5 4 5 6 4 9 1 2 9 4 6 5 4 1 14 1
2 14 3 2 1 10 18 3 13 19 2 2 15 16 17 14 13 14 3 2
9 6 4 5 2 6 10 4 1 2 11 96 96 96 96 96 96 96 96 96
22 16 14 13 14 20 29 2 18 22 16 14 13 2 14 10 1 20 9 4
10 5 19 2 2 5 10 23 10 2 28 33 2 2 1 10 26 9 4 2
6 10 13 10 2 2 3 10 10 13 10 2 2 3 10 1 10 2 13 3
18 18 22 23 5 25 5 19 6 22 12 10 25 5 12 10 6 22 12 10
3 10 18 3 13 19 11 14 13 3 13 2 14 3 29 3 14 3 29 3
2 3 10 2 1 20 9 2 2 4 33 2 1 10 2 2 18 3 20 13
9 22 2 1 9 1 18 3 12 13 12 14 19 40 3 2 18 16 12 13
6 12 2 2 5 10 2 18 22 7 12 8 12 23 12 2 23 22 2 2
9 7 4 7 6 7 2 18 22 23 8 7 2 41 8 8 5 23 6 1
4 5 6 5 8 23 2 5 10 24 21 96 96 96 96 96 96 96 96 96
2 23 6 6 10 9 3 3 9 2 1 10 18 13 1 19 9 3 3 9
6 6 6 7 2 8 5 6 4 2 2 9 1 6 5 2 23 8 7 25
2 7 10 4 2 9 10 6 2 4 10 6 2 2 6 5 8 2 5 6
13 10 13 3 1 25 9 1 3 2 13 1 9 6 6 5 15 6 17 5
18 4 9 1 19 3 13 3 18 9 2 13 14 19 13 3 1 18 9 1
1 3 13 2 14 13 14 16 29 14 3 9 2 1 6 23 6 1 13 16
23 7 7 26 9 20 1 9 2 4 6 23 6 20 4 25 9 2 1 10
21 55 2 3 79 9 3 37 52 2 16 37 37 47 2 16 43 2 3 79
74 13 3 36 72 16 62 16 74 2 5 22 2 24 21 96 96 96 96 96
1 20 3 2 2 13 10 2 3 1 2 25 9 3 2 2 1 49 30 2
2 11 10 2 18 22 7 8 7 2 41 8 11 10 2 18 22 7 8 7
13 3 1 9 6 8 6 2 9 6 3 6 9 18 4 9 3 19 2 13
4 19 2 15 4 17 18 6 5 19 6 49 6 22 2 18 1 12 9 12
5 10 2 6 4 2 5 23 2 8 8 2 2 5 10 2 23 2 8 8
2 2 13 1 2 1 10 2 13 1 16 1 2 2 13 1 1 13 2 16
13 1 2 14 10 13 14 16 13 3 1 2 4 9 1 3 13 10 13 1
3 1 9 4 2 2 1 10 2 6 10 2 6 10 2 4 10 2 9 10
14 13 3 31 21 16 14 13 2 29 14 13 16 13 1 2 9 4 6 18
2 9 6 2 4 5 6 23 5 4 6 23 2 7 8 23 5 6 4 6
29 16 3 9 1 3 13 2 14 16 14 3 1 3 13 14 2 16 29 16
9 6 4 9 6 2 1 4 9 6 18 22 16 14 13 2 18 22 14 13
6 10 23 2 27 2 5 8 6 2 7 10 2 1 2 11 10 2 5 8
10 2 7 2 2 18 23 5 6 19 2 4 30 23 40 5 2 2 9 30
6 10 1 10 2 13 13 1 13 2 2 16 29 16 13 2 14 16 14 3
1 2 3 13 14 3 2 1 10 13 10 2 1 10 2 11 28 10 2 2
4 22 2 1 9 4 6 23 8 2 7 10 4 47 6 47 22 2 23 22
10 2 14 13 2 14 10 2 28 10 2 31 21 1 10 3 13 2 14 16
29 37 57 43 2 42 62 36 3 3 62 52 34 47 2 44 29 62 16 57
29 14 19 16 13 2 18 14 1 19 1 3 18 26 13 1 19 9 6 2
6 4 9 2 1 10 1 2 2 3 20 1 9 2 4 9 6 2 2 1
3 2 1 10 18 23 5 19 6 4 5 6 2 23 5 6 4 9 4 9
2 13 3 13 2 2 1 3 13 2 13 3 13 2 2 3 1 4 2 4
10 1 10 2 15 3 17 2 1 22 12 10 9 12 10 2 1 22 12 10
9 18 4 12 10 9 12 1 19 5 2 18 4 12 10 9 12 10 1 19
5 10 2 13 14 13 3 2 13 14 16 13 10 2 1 2 1 3 13 14
18 22 16 29 16 2 3 20 16 2 18 22 16 29 16 2 2 1 20 14
13 22 12 10 14 12 10 16 22 12 10 13 12 10 2 3 22 12 10 14
9 4 2 53 6 10 2 5 2 2 2 2 5 4 1 2 14 20 13 3
19 2 6 10 2 18 23 6 19 2 2 34 62 36 34 2 4 6 23 6
6 4 5 2 2 6 4 2 5 23 2 8 5 4 2 14 10 3 10 2
5 2 6 2 4 2 9 10 2 1 2 9 2 4 2 9 2 1 22 2
2 8 10 8 10 2 2 6 8 8 10 2 4 8 8 10 2 2 3 1
2 18 4 9 19 2 1 2 3 2 1 22 2 9 2 18 9 2 15 1
34 62 36 34 3 1 3 13 2 3 1 4 1 18 22 3 13 14 2 16
9 6 20 5 23 20 8 23 20 5 2 6 20 23 7 20 9 1 20 4
43 29 78 36 14 69 2 27 61 60 27 40 21 55 2 51 44 52 62 2
7 10 2 18 18 22 23 8 7 19 2 2 6 7 23 7 2 2 2 2
2 3 9 6 2 2 1 22 2 1 10 28 2 24 21 96 96 96 96 96
13 1 4 2 15 9 17 4 6 4 2 2 9 6 23 2 23 6 9 2
1 10 2 9 10 2 4 6 2 2 4 10 2 1 10 2 6 10 2 4
6 2 2 5 33 2 28 10 28 5 2 2 5 10 18 6 20 5 19 2
2 3 22 53 13 2 18 14 10 3 10 19 2 2 18 1 22 9 19 2
9 2 2 1 9 2 4 6 2 23 8 2 23 49 2 96 96 96 96 96
39 8 10 7 5 22 2 6 4 1 3 1 4 2 6 10 5 1 3 13
13 3 13 14 13 2 3 1 9 4 6 4 9 1 2 3 13 14 3 13
2 7 10 1 10 2 1 10 9 1 3 9 6 9 2 1 10 1 3 13
23 20 5 6 4 2 9 10 4 9 2 2 1 20 3 26 13 1 2 9
10 5 6 2 4 9 1 10 2 18 4 6 19 5 10 2 6 10 4 10
20 6 4 20 9 2 1 20 9 13 20 3 1 9 4 6 2 5 4 8
5 23 5 2 6 4 9 6 2 4 1 2 18 22 1 1 1 1 10 18
6 6 6 2 2 23 6 6 6 2 8 6 6 4 2 2 9 1 4 5
14 13 3 10 2 9 22 9 2 2 9 6 9 3 2 16 29 16 13 2
2 5 10 2 2 1 4 1 2 14 1 4 2 2 5 20 6 5 2 5
6 5 8 5 2 6 10 18 21 4 9 19 1 4 9 6 2 4 5 6
18 9 10 1 19 2 2 18 5 4 6 19 2 5 22 2 2 18 29 16
2 5 23 8 7 23 7 23 6 2 1 13 16 13 14 13 3 9 2 1
4 9 6 2 4 10 6 10 2 11 21 1 10 1 9 2 1 3 13 14
32 10 16 2 14 13 3 2 13 3 1 2 2 16 14 13 2 14 13 3
6 10 2 18 18 22 6 12 4 12 9 12 19 1 1 2 18 18 22 3
47 7 2 41 10 2 11 11 21 14 13 2 2 3 14 9 3 2 14 9
9 10 24 48 1 33 4 33 24 2 18 9 63 20 1 19 2 18 13 20
4 10 4 6 2 5 10 5 18 8 7 8 19 5 6 2 18 4 6 19
10 6 22 12 10 5 12 10 8 22 12 10 23 12 10 2 5 10 11 96
10 2 18 8 23 19 2 2 7 10 2 18 7 8 19 27 2 23 6 4
9 1 3 13 10 2 13 1 2 14 10 2 13 14 16 13 3 1 2 4
7 2 7 10 2 18 7 41 19 4 47 20 7 8 20 23 2 15 6 17
6 8 2 6 12 4 12 9 12 6 12 2 5 8 2 2 7 23 10 1
18 6 12 4 12 19 9 4 6 2 5 8 7 8 6 6 2 6 10 4
2 9 3 16 3 13 1 4 3 2 9 6 2 6 10 96 96 96 96 96
10 7 10 2 11 10 2 6 33 4 10 2 11 21 9 4 2 6 4 2
23 5 6 23 2 6 10 2 13 10 2 3 22 2 13 3 1 9 4 2
2 1 20 4 3 20 1 4 20 5 7 20 4 2 6 10 6 20 5 23
32 29 14 2 16 14 3 1 2 2 2 2 2 2 2 2 2 3 16 15
1 10 3 10 13 10 2 14 10 18 13 14 19 40 16 10 40 13 10 2
10 2 6 10 2 41 10 2 6 47 10 2 2 6 10 2 10 2 23 10
10 11 48 10 2 1 10 1 10 2 1 4 6 23 34 25 52 3 14 43
6 25 5 6 4 2 2 5 33 2 5 10 2 2 2 2 28 10 2 2
10 2 3 12 10 13 12 10 14 4 3 2 1 9 4 6 1 13 2 16
41 33 2 23 10 2 8 23 2 5 10 2 8 10 2 23 10 2 7 10
10 2 2 3 10 2 1 33 2 24 21 96 96 96 96 96 96 96 96 96
16 1 14 1 2 9 4 6 9 2 4 6 5 4 2 2 6 7 8 23
2 1 10 2 9 4 2 6 9 2 3 10 2 3 10 2 1 9 2 2
1 21 9 1 3 13 2 14 13 14 3 16 29 16 13 2 14 10 2 14
5 8 7 8 6 6 2 6 5 6 4 6 4 2 5 10 2 6 4 3
4 5 4 2 1 9 4 2 2 9 4 9 2 6 1 9 2 27 2 4
2 6 5 6 4 2 2 9 5 4 5 2 6 5 8 10 2 2 3 22
29 20 14 16 20 13 2 14 20 3 1 20 4 2 2 18 22 9 1 3
13 19 31 21 18 22 14 16 14 2 13 20 14 2 3 20 4 3 20 13
30 2 5 18 4 12 9 12 19 1 1 12 3 12 2 34 20 34 26 13
2 4 47 7 5 20 6 2 18 18 22 4 6 5 19 2 6 10 2 6
4 2 6 23 6 20 4 2 1 1 1 22 2 18 1 12 3 12 19 13
16 2 29 20 14 1 20 4 2 5 10 2 18 3 9 4 20 6 2 2
44 43 32 52 2 10 80 80 2 65 36 57 52 69 2 51 3 37 44 1
1 9 2 6 5 5 1 2 14 22 16 2 14 13 1 3 2 2 13 22
11 11 2 2 4 9 2 2 2 2 1 14 4 14 2 2 2 1 14 4
13 3 1 2 3 9 6 53 5 10 2 8 2 5 6 4 9 4 6 2
7 2 23 6 6 10 2 4 6 5 23 2 5 8 8 23 2 2 5 8
3 13 14 2 16 14 13 2 3 9 4 11 11 16 14 13 2 3 9 3
7 10 2 11 2 6 2 31 21 2 1 20 3 1 2 1 10 1 2 2
9 2 1 10 2 11 18 6 5 19 2 2 23 7 6 23 2 2 2 2
13 14 3 9 2 1 22 23 9 1 2 3 1 3 14 2 2 13 14 3
13 2 14 3 1 9 2 2 4 6 4 9 2 1 4 5 6 2 2 4
10 2 4 6 2 5 4 2 4 10 1 20 14 2 18 18 22 40 14 40
20 7 8 20 23 6 20 4 2 1 20 25 9 1 20 3 13 20 3 1
10 2 2 2 5 2 2 2 2 6 4 5 2 11 11 2 5 20 6 5
36 16 37 2 44 62 69 3 36 52 2 44 43 2 62 69 3 2 52 16
2 5 10 1 20 9 2 2 18 22 4 1 4 2 5 20 4 2 18 22
2 13 1 2 2 9 6 2 23 10 2 6 20 5 2 2 5 33 2 23
2 4 1 2 3 13 14 29 16 13 1 13 2 14 10 1 10 14 10 2
25 5 6 4 2 9 1 3 13 14 13 14 13 2 3 9 6 5 23 5
2 2 23 10 2 7 10 2 7 10 2 9 10 2 1 33 2 1 10 2
1 9 19 2 18 4 6 19 23 33 2 18 18 22 1 3 13 19 4 10
6 5 2 8 10 7 33 2 7 8 5 22 2 23 2 8 10 7 10 2
69 3 2 52 69 78 62 62 57 43 14 2 16 43 1 2 44 35 3 43
5 15 23 6 17 5 22 2 5 10 4 23 8 7 2 23 8 7 4 22
18 9 6 19 2 1 10 18 9 21 6 19 4 18 5 5 23 19 2 5
6 10 1 2 1 10 26 3 13 10 1 2 9 4 6 15 6 17 4 10
6 12 2 2 4 2 6 10 2 2 7 12 2 7 12 2 5 2 6 2
2 6 9 6 23 4 10 2 18 4 9 19 2 4 23 7 23 4 9 1
1 2 13 10 2 1 14 10 2 3 2 13 10 2 1 4 10 2 1 2
2 14 10 13 3 2 2 18 1 3 19 1 9 2 2 2 4 6 4 3
14 13 1 25 13 2 14 16 29 14 2 2 14 13 1 13 2 5 23 7
11 2 8 6 6 10 2 6 4 9 6 2 2 8 6 23 6 2 5 6
5 23 2 8 10 11 11 4 3 4 3 2 18 14 21 96 96 96 96 96
6 2 1 13 14 13 18 22 18 3 13 3 19 2 18 22 18 1 9 4
9 6 2 18 4 5 19 5 10 13 14 10 18 29 14 19 2 1 14 29
6 4 50 1 26 1 2 3 10 13 10 2 2 1 10 3 10 2 50 1
3 1 2 9 4 2 6 22 4 2 9 1 2 2 3 9 2 4 6 2
4 2 9 20 1 3 20 1 9 20 4 9 20 5 2 8 20 25 23 25
9 6 4 1 9 6 2 4 10 2 6 30 5 1 10 2 3 9 2 1
37 44 1 57 3 52 2 62 69 16 62 2 69 16 70 3 2 52 78 36
10 19 18 14 12 10 13 22 12 10 19 18 14 12 10 2 3 22 12 10
52 3 52 34 21 55 2 29 44 62 69 2 13 44 36 2 9 44 43 70
7 5 5 4 2 9 6 4 5 5 4 1 4 2 9 6 23 6 7 4
9 3 2 16 29 16 13 2 2 14 3 9 3 2 1 22 4 2 11 11
9 6 5 6 5 2 1 4 5 3 14 13 2 18 15 16 17 14 19 13
13 14 2 16 14 3 1 4 5 5 2 8 7 5 5 2 4 5 5 2
9 1 2 3 9 6 2 2 5 6 4 2 23 22 2 2 8 23 3 10
12 10 23 22 12 10 5 12 10 2 18 18 22 6 4 6 19 2 5 22
13 2 14 13 3 1 9 6 5 23 2 5 10 5 10 8 6 6 4 2
2 9 44 43 62 36 57 29 78 62 44 36 47 2 23 36 16 43 9 57
2 6 10 18 4 9 19 1 10 1 10 2 1 10 18 3 13 19 14 10
1 9 4 6 5 2 5 4 5 5 4 5 2 6 20 4 9 4 6 5
2 2 7 5 25 23 2 18 5 6 19 40 9 2 2 18 1 14 19 26
6 10 18 6 9 19 2 4 5 5 4 9 4 9 1 2 18 22 3 25
9 10 9 1 2 4 10 6 10 2 2 9 10 1 10 3 33 2 2 3
9 9 2 9 1 3 16 29 16 2 16 14 3 3 1 1 2 1 10 3
4 9 6 4 5 2 6 5 8 5 7 8 5 6 2 4 6 4 9 1
35 34 4 10 2 39 18 6 10 2 34 35 35 34 15 5 6 17 5 10
2 13 1 6 13 14 13 14 3 2 9 1 3 9 1 13 16 13 2 3
9 6 2 2 8 10 2 6 33 2 4 9 6 2 2 8 10 2 6 33
2 4 10 2 6 4 2 6 25 5 2 6 10 2 6 4 2 6 25 5
2 18 22 23 5 8 2 18 22 7 8 41 2 18 22 4 47 41 6 47
14 6 2 13 6 14 6 2 2 3 1 6 23 2 5 10 23 5 2 2
9 6 5 2 5 10 2 18 22 1 12 3 12 13 12 14 1 1 2 13
48 27 4 9 1 13 2 3 9 9 25 13 11 10 2 4 9 1 4 2
6 23 6 2 1 10 1 6 4 6 5 23 2 8 23 5 8 1 10 2
13 14 3 9 3 2 16 29 16 14 3 9 14 9 2 16 29 16 14 3
5 2 23 2 8 10 2 2 21 8 2 8 2 7 2 8 2 23 2 8
9 2 2 1 20 4 2 18 6 5 2 23 8 19 2 2 8 19 2 2
13 3 1 9 6 5 8 2 6 23 5 8 7 23 8 7 2 1 13 3
3 10 16 2 16 29 14 2 2 16 22 30 2 16 10 3 2 11 2 16
7 5 23 5 2 1 4 5 4 6 4 2 1 4 5 5 23 5 2 1
3 6 6 2 3 1 9 2 2 3 6 6 2 6 16 13 2 2 3 6
10 2 28 10 2 2 28 10 2 31 21 2 5 5 2 5 10 2 5 10
14 9 3 2 14 9 3 2 2 1 14 13 2 1 9 4 2 2 1 14
10 23 2 2 5 22 2 5 10 2 11 11 2 6 2 2 4 5 5 2
5 13 14 10 2 1 14 2 4 14 1 3 26 13 2 16 25 13 2 14
18 1 12 10 25 9 12 10 19 4 5 8 2 15 5 17 8 7 8 4
19 2 18 3 16 19 2 18 14 12 13 12 3 12 1 12 19 9 20 4
16 14 13 14 13 3 2 1 3 13 14 13 3 2 16 14 13 14 16 29
4 6 2 4 10 4 6 2 11 10 2 23 4 4 6 2 4 10 3 13
7 12 8 12 23 19 40 7 6 4 6 2 6 4 9 4 6 5 2 15
5 4 2 2 6 5 6 4 2 9 10 4 6 2 2 5 14 13 14 2
2 18 22 6 4 6 2 5 10 29 20 16 18 22 14 16 14 2 18 22
18 4 1 19 3 10 18 3 13 19 2 14 13 14 13 3 1 25 9 1
2 2 40 4 10 18 14 10 13 10 19 2 2 3 33 18 14 3 19 2
14 2 62 69 3 21 55 2 35 3 16 52 16 43 62 36 73 40 21 55
13 3 1 2 2 18 22 9 4 6 2 3 6 2 13 6 3 9 2 2
14 10 18 13 22 12 10 14 12 10 19 21 11 29 22 12 10 14 12 10
29 14 16 13 2 14 13 3 1 3 14 13 21 16 2 14 21 16 2 14
7 1 10 2 4 2 1 10 2 3 2 13 22 1 10 2 4 2 1 10
6 10 13 10 19 2 18 2 18 1 9 19 18 4 6 19 18 5 8 19
6 4 6 2 6 5 8 2 2 6 4 6 2 6 4 9 2 1 10 2
1 4 5 4 6 5 2 9 4 6 2 1 10 2 5 4 6 5 2 9
3 13 14 13 2 3 14 13 14 2 16 13 14 13 2 3 1 14 10 2
13 3 13 2 17 14 13 3 13 2 14 29 16 14 13 3 1 9 2 1
19 40 4 40 4 40 4 2 18 4 6 5 19 23 22 2 18 7 8 23
5 23 5 23 6 5 2 23 8 7 5 6 5 2 5 10 2 5 4 6
18 4 9 19 18 1 10 2 14 10 2 13 10 19 18 14 10 16 10 29
8 22 2 23 2 8 23 2 5 10 2 7 10 2 4 10 2 2 5 49
13 1 2 2 9 6 2 23 2 2 9 2 31 21 2 9 20 13 2 13
4 6 4 2 1 3 13 14 13 3 2 1 13 3 1 4 4 2 4 10
23 6 47 2 7 23 2 5 6 2 2 9 10 30 2 9 7 2 6 9
2 18 22 14 13 3 2 13 20 1 4 20 1 14 20 29 16 20 14 2
4 6 4 2 14 22 3 14 14 2 1 13 13 4 8 5 2 6 22 11
3 10 2 1 10 2 2 4 33 2 6 5 2 6 10 2 6 10 2 3
5 4 6 1 9 3 2 1 33 11 11 18 22 6 30 4 30 9 1 9
4 2 2 5 6 2 18 22 4 9 1 2 14 3 1 9 2 27 2 4
7 2 2 8 7 4 47 2 7 23 6 2 4 10 6 2 23 6 6 2
11 18 6 5 19 23 6 1 25 9 2 1 4 6 5 23 6 1 25 9
20 6 19 2 18 5 20 23 5 20 6 19 2 2 18 4 20 9 1 20
1 2 35 16 36 62 2 57 52 2 35 36 57 43 62 3 1 2 71 57
10 2 2 14 22 2 16 2 14 10 2 13 10 2 1 33 2 5 10 2
9 17 4 6 6 2 6 10 2 18 3 12 1 12 19 2 2 2 2 2
57 9 2 44 13 2 65 36 3 37 16 43 1 2 57 43 21 55 2 27
6 5 19 2 8 22 2 8 12 23 12 2 5 12 6 12 4 12 1 12
5 33 2 4 10 2 31 21 2 9 10 2 9 10 2 3 10 2 2 1
3 33 2 1 3 13 3 2 3 33 2 6 10 2 9 33 2 3 10 2
4 6 2 2 5 23 5 2 6 4 7 2 2 7 22 2 7 5 6 2
47 1 4 2 5 6 4 2 2 18 22 6 4 9 2 6 2 4 6 5
12 10 3 22 12 10 14 12 10 3 22 12 10 9 12 10 1 10 1 10
5 5 33 2 5 10 5 33 2 18 7 26 8 19 23 10 30 2 23 18
2 41 44 37 37 3 9 62 57 44 43 2 57 52 2 44 29 70 57 44
2 14 10 2 4 10 2 9 1 3 13 2 14 13 3 1 2 4 9 1
9 32 29 2 18 22 16 29 16 2 18 22 14 13 3 2 1 20 3 9
14 13 3 16 2 18 39 4 10 6 19 4 10 6 19 4 9 1 2 18
2 13 1 4 2 4 22 13 14 3 2 13 1 4 2 9 1 3 13 14
57 1 1 37 3 2 57 43 2 62 69 3 2 57 43 57 72 57 62 16
